Date;Open;High;Low;Close;Volume
2006-09-28;44422;44422;44262.6;44331.1;41400208
2006-09-29;44365.2;44365.2;44033.1;44033.1;28566244
2006-10-02;43888.9;44209.5;43875.6;44209.5;21655612
2006-10-03;43928.6;44003;43928.6;44003;20936950
2006-10-04;44012.3;44274.4;44012.3;44274.1;26646018
2006-10-05;44949.6;45003.8;44915.5;45003.8;27484272
2006-10-06;44958.8;44973.2;44932.8;44973.2;22023000
2006-10-09;45048.5;45474.2;45048.5;45474.2;14867591
2006-10-10;46219.6;46219.6;46139.7;46139.7;30847392
2006-10-11;46185.1;46407.8;46185.1;46337.5;29143204
2006-10-12;46398.9;46944.7;46391.3;46944.7;23028922
2006-10-13;47148.6;47285.6;47148.6;47285.6;29954636
2006-10-16;47502.9;47502.9;47101.7;47423.8;21810974
2006-10-17;47185.3;47185.3;46840.9;46840.9;29481692
2006-10-18;47360.7;47705.3;47360.7;47673.3;42225956
2006-10-19;47628.7;47843.3;47628.7;47843.3;23434380
2006-10-20;48135.8;48135.8;47582.6;47582.6;36318912
2006-10-23;47589.6;47589.6;47227.8;47458.3;23236200
2006-10-24;47562.3;47678.6;47562.3;47570.1;43224948
2006-10-25;47750.8;47982.4;47585.5;47982.4;60327636
2006-10-26;48351.5;48364;48335.9;48335.9;61407572
2006-10-27;48234.2;48234.2;47799.8;47799.8;46511608
2006-10-30;47191.7;47284.1;47191.7;47244.1;27579612
2006-10-31;47481.2;47503.6;47387.7;47387.7;32596854
2006-11-02;47266.3;47398.6;47128.7;47398.6;33295904
2006-11-03;47497.3;47867.5;47497.3;47867.5;25090780
2006-11-06;48178.2;48819.8;48178.2;48819.8;47885296
2006-11-07;49279.2;49584.1;49279.2;49584.1;50427576
2006-11-08;49287.1;49487;49193;49487;48644128
2006-11-09;49852.6;49900.4;49569.8;49569.8;70489456
2006-11-10;49552.6;49552.6;49037.9;49037.9;56700560
2006-11-13;49041.8;49041.8;48417.9;48946.7;49349556
2006-11-14;48936.7;49061.5;48904;48904;53925852
2006-11-15;48349.3;48349.3;47790.5;48086.7;66505524
2006-11-16;48332.3;48616.7;48332.3;48522.6;37474920
2006-11-17;48187.4;48311.3;47966.1;48311.3;35485896
2006-11-20;47998.6;48399.9;47998.6;48399.9;44230776
2006-11-21;48831.8;48968.3;48777.9;48968.3;33306224
2006-11-22;49613.4;49736.1;49613.4;49704.1;36095876
2006-11-23;49648.5;49691.4;49648.5;49691.4;28429416
2006-11-24;49363.9;49558.5;49363.9;49558.5;25290680
2006-11-27;49701.8;49701.8;49477.5;49477.5;27309530
2006-11-28;49097.8;49331.3;49097.8;49331.3;35816736
2006-11-29;49929.4;50420.7;49929.4;50420.7;30589020
2006-11-30;50504.1;50504.1;50243.4;50243.4;32430796
2006-12-01;50799.4;50920.4;50594.2;50594.2;26721080
2006-12-04;51111.9;51682.2;51111.9;51682.2;33915600
2006-12-05;51889.9;52368.4;51889.9;52368.4;36449776
2006-12-06;52136.6;52136.6;52018.4;52018.4;41905320
2006-12-07;52292.4;52497.7;52292.4;52339.9;38089292
2006-12-08;51938.5;52162.4;51938.5;52162.4;28275428
2006-12-11;52114.3;52114.3;51933.8;52022.6;22869844
2006-12-12;51794.1;51794.1;51648.2;51729.2;23900644
2006-12-13;52049;52049;51913.5;51913.5;36586008
2006-12-14;52022.6;52022.6;51754.8;52020.3;49602640
2006-12-15;50960.4;51929.7;50960.4;51929.7;76463464
2006-12-18;51778.7;52216.4;51778.7;52216.4;31855004
2006-12-19;51444.2;51444.2;50767.3;50767.3;59592100
2006-12-20;51002.6;51002.6;50127.9;50127.9;40070312
2006-12-21;50113.6;50196.4;50038.6;50196.4;35101896
2006-12-22;50096.8;50096.8;49691.5;49691.5;39015652
2006-12-27;50441.5;50722.3;50441.5;50722.3;21120358
2006-12-28;50588.3;50588.3;50322.2;50455;34026492
2006-12-29;50021.3;50361.4;50021.3;50361.4;34656764
2007-01-02;50796.3;51167.5;50796.3;51167.5;32610874
2007-01-03;51287.9;51287.9;51082.8;51193.2;25009586
2007-01-04;50392.6;50392.6;50301.1;50349.5;27853732
2007-01-05;50141.6;50141.6;49541.4;49541.4;43600792
2007-01-08;49052;49514.4;49052;49514.4;27295428
2007-01-09;49855.6;49855.6;49730;49785.8;31612572
2007-01-10;49663.5;49663.5;49283.2;49283.2;30031060
2007-01-11;50062;50486.7;49954.4;50486.7;42652624
2007-01-12;50854.6;51034.6;50854.6;51034.6;35632052
2007-01-15;51707.9;52263.6;51707.9;52263.6;42574988
2007-01-16;51956.1;52262.4;51956.1;52251.6;43170312
2007-01-17;52339.4;52455;52256.5;52455;41146360
2007-01-18;53715.4;53944.5;53715.4;53944.5;74200128
2007-01-19;54017.8;54137.5;53888.3;54137.5;48376364
2007-01-22;54772.4;54772.4;53640.4;53640.4;33042584
2007-01-23;53179.5;53739.9;53179.5;53739.9;30205720
2007-01-24;53962.6;53962.6;53741.3;53741.3;41065400
2007-01-25;54103.5;54119.2;53485.6;53485.6;71845704
2007-01-26;53297;53660.7;53297;53555.4;43330148
2007-01-29;53900.3;53982.3;53866.2;53866.2;31825812
2007-01-30;53660.7;53793.3;53660.7;53793.3;38226300
2007-01-31;54174.5;54640.9;54174.5;54640.9;54152184
2007-02-01;55255.6;55508.7;55242.1;55508.7;59755524
2007-02-02;55542.8;55542.8;55363.4;55363.4;39871164
2007-02-05;55326.2;55397.9;55326.2;55397.9;35398392
2007-02-06;55455.3;55455.3;55278.9;55278.9;40056524
2007-02-07;55073.6;55155.9;55073.6;55153;45192232
2007-02-08;54153.9;54153.9;53544.3;53544.3;42736324
2007-02-09;53705;53861;53705;53861;24974188
2007-02-12;53151.1;53151.1;52962.6;52962.6;33899488
2007-02-13;53688.5;53948.9;53688.5;53948.9;31075768
2007-02-14;54238.6;54238.6;54171.8;54171.8;34097608
2007-02-15;54174.2;54174.2;53828;53926.2;30930852
2007-02-16;53869.1;53869.1;53861.1;53867.8;33006444
2007-02-19;54473.8;54760.7;54473.8;54760.7;34870864
2007-02-20;54508;54508;54334.4;54350.3;28783144
2007-02-21;55025.6;55025.6;54835.4;54919.3;76580416
2007-02-22;55327.2;55760.8;55327.2;55760.8;75202632
2007-02-23;55494.1;55799;55494.1;55799;32786108
2007-02-26;55740.4;55740.4;55402.6;55402.6;43426404
2007-02-27;53930.9;53930.9;52948.8;52948.8;76298880
2007-02-28;51982.1;52082.6;51921.9;51921.9;70970464
2007-03-01;52609.1;52609.1;51521.9;51532.7;69241768
2007-03-02;51595.9;51943.5;51595.9;51943.5;34347580
2007-03-05;50300.8;50782.1;50300.8;50782.1;44321048
2007-03-06;51227.4;51539.6;51227.4;51539.6;37022048
2007-03-07;52182.3;52182.3;51468.7;51468.7;30842670
2007-03-08;52541.4;53129.1;52541.4;53129.1;31727112
2007-03-09;52924.1;53451.4;52924.1;52970.9;44668936
2007-03-12;53467.2;53467.2;53118.8;53118.8;60131944
2007-03-13;53393;53393;52461.6;52801.3;35635816
2007-03-14;51799.2;52979.3;51799.2;52979.3;37215924
2007-03-15;53378.5;53378.5;53114;53282.3;53115072
2007-03-16;53134.3;53845.1;53134.3;53755.5;56926944
2007-03-19;54281.4;54693.4;54281.4;54693.4;137567264
2007-03-20;54286.2;54634.7;54286.2;54634.7;128474288
2007-03-21;55094.7;55432.4;55094.7;55328;113945880
2007-03-22;56369.2;56561;56369.2;56425.4;142989344
2007-03-23;56558.8;57026.9;56558.8;57026.9;138474144
2007-03-26;56954.2;56954.2;56552.2;56552.2;95831880
2007-03-27;57144.7;57144.7;56738.1;56738.1;164746400
2007-03-28;56549.2;56549.2;56273.8;56375.1;166548384
2007-03-29;56555.3;57404.3;56555.3;57376.8;151934304
2007-03-30;57604.6;57631.5;57541.3;57631.5;164012720
2007-04-02;57052.5;57052.5;56897.9;56897.9;201017968
2007-04-03;57189.8;57676.4;57189.8;57676.4;124222184
2007-04-04;58067.3;58214.7;58067.3;58077;169848240
2007-04-05;58061.2;58285.3;58061.2;58285.3;113942144
2007-04-10;58675.7;59049.6;58675.7;59049.6;128710600
2007-04-11;59087.8;59538;59087.8;59336.3;139788112
2007-04-12;58396.5;58482.8;58391.6;58391.6;176546720
2007-04-13;59110.3;59116.5;58902.6;58902.6;112864672
2007-04-16;59766.5;59766.5;59386.2;59519.4;103159544
2007-04-17;59141;59460.6;59141;59460.6;85353312
2007-04-18;59808.4;59828.1;59589.9;59828.1;164325360
2007-04-19;59365;59550.5;59365;59406.4;102652216
2007-04-20;60196.6;60488.4;60196.6;60488.4;100547360
2007-04-23;60487.3;60503;60351.6;60503;116412104
2007-04-24;59936.1;59986.2;59884.4;59884.4;114673784
2007-04-25;59710.5;59744.5;59660.2;59660.2;85950080
2007-04-26;60008.8;60008.8;59580.3;59580.3;58424240
2007-04-27;59459.6;59495.8;59299.4;59495.8;58756728
2007-04-30;59340.5;59959.3;59340.5;59959.3;38641632
2007-05-02;60521.8;60521.8;60386.3;60479.4;44807824
2007-05-04;61302.6;61715.5;61302.6;61715.5;68801208
2007-05-07;61609.6;61609.6;61423.2;61423.2;68824384
2007-05-08;61390.6;61390.6;60236.2;60236.2;69144704
2007-05-09;60436.9;60436.9;60105.6;60223.9;58780508
2007-05-10;59979.8;59979.8;59382.5;59382.5;69400880
2007-05-11;58282.3;59760.9;58282.3;59760.9;83823048
2007-05-14;60478.7;60635.1;60478.7;60635.1;59447568
2007-05-15;59983;59983;59749.7;59982.5;52607928
2007-05-16;59475.9;59694.6;59475.9;59694.6;70119536
2007-05-17;60131;60131;59406.8;59406.8;56146640
2007-05-18;59621.4;60014.6;59621.4;60014.6;60213884
2007-05-21;60589.2;61113.1;60589.2;61113.1;61094948
2007-05-22;61371;61828.7;61371;61828.7;62575104
2007-05-23;61475.6;61511.4;61475.6;61511.4;52287796
2007-05-24;61101.6;61909.9;61101.6;61909.9;76602592
2007-05-25;61445.4;61759.7;61445.4;61702.4;88394928
2007-05-28;62085.7;62672.4;62085.7;62672.4;67242656
2007-05-29;62662;62847.2;62662;62847.2;77845088
2007-05-30;62237.1;62366.3;61997.1;62366.3;56234288
2007-05-31;63389.2;63657;63389.2;63614.6;108322024
2007-06-01;63937.7;64678;63937.7;64678;61213612
2007-06-04;64646.1;64646.1;64251.6;64543.3;67361120
2007-06-05;64979.9;64979.9;64323.6;64677.8;75242656
2007-06-06;63712.6;63712.6;63570.5;63570.5;120290816
2007-06-08;62526.7;63008.7;62526.7;63008.7;141538704
2007-06-11;63754.8;64051.1;63754.8;63958.1;121142840
2007-06-12;63959.6;63959.6;63416.7;63416.7;100613360
2007-06-13;63324.5;63880.8;63324.5;63880.8;197632816
2007-06-14;64805.6;64805.6;64526.3;64744.3;153642304
2007-06-15;65407.4;65613.4;65407.4;65546;104647312
2007-06-18;65782.7;65782.7;65456.9;65456.9;72888712
2007-06-19;65325;65650;65325;65650;68256392
2007-06-20;65944;65944;65087.5;65087.5;86555952
2007-06-21;65220.5;65311.1;65134.5;65134.5;66585952
2007-06-22;65373.2;65814;65373.2;65814;84956320
2007-06-25;65330.8;65840.3;65330.8;65840.3;101109768
2007-06-26;65796.1;66654.5;65796.1;66654.5;99887864
2007-06-27;66147.5;66147.5;65690.1;65690.1;82380040
2007-06-28;66187.7;66567.3;66174.9;66567.3;79285784
2007-06-29;66114.4;66252.9;66114.4;66175.5;57202272
2007-07-02;65739.9;65739.9;65555;65689.9;44702108
2007-07-03;66248.8;66711.6;66248.8;66689.2;63982944
2007-07-04;66848.7;67076.3;66848.7;67076.3;77685848
2007-07-05;66804.4;67006.5;66804.4;67006.5;53195652
2007-07-06;67394.8;67735.3;67329;67735.3;59114976
2007-07-09;67586;67586;67453.3;67453.3;76360728
2007-07-10;66622.7;66622.7;66362;66362;76396352
2007-07-11;65827.6;65983.1;65827.6;65882.8;57720360
2007-07-12;65836.3;65924.5;65471.9;65924.5;76794768
2007-07-13;66235.7;66235.7;66002.9;66002.9;77673728
2007-07-16;65288.5;65288.5;64781.6;65128.6;78413640
2007-07-17;64015.4;64967.9;64015.4;64967.9;79342128
2007-07-18;64735.7;65033.4;64735.7;64882;61054600
2007-07-19;65588.1;65868.2;65588.1;65868.2;50719832
2007-07-20;65653.9;65653.9;65228.9;65238.8;42057648
2007-07-23;65333.6;66046;65333.6;66046;56057816
2007-07-24;65731;65731;65206.1;65206.1;60719688
2007-07-25;64183.4;64778.5;64183.4;64773.5;62079136
2007-07-26;64787.1;64787.1;63115.2;63115.2;59120152
2007-07-27;62591.4;62591.4;62450.3;62527.8;65911896
2007-07-30;62498.7;62698.9;62498.7;62533.7;43671680
2007-07-31;63418.6;63545.4;63394.8;63545.4;53670824
2007-08-01;61983;62197.1;61983;62197.1;43474764
2007-08-02;62604.7;62604.7;62321.1;62418.2;45199540
2007-08-03;62220.4;62220.4;61557.3;61557.3;46077896
2007-08-06;60315.2;60734.4;60315.2;60614.8;40600528
2007-08-07;61522.4;61522.4;61091.8;61197.8;60501616
2007-08-08;61076;61150.4;61053.8;61150.4;42201496
2007-08-09;61009;61009;59878.4;60091.5;45698148
